1000211	239.0
10002111	82.0
10002118	93.5
1000212	302.5
10002123	0.0
10002127	303.0
1000213	294.0
10002133	58.0
10002138	0.0
10002139	0.0
10002141	266.5
10002149	412.666666667
1000215	429.4
10002162	261.333333333
10002168	360.5
10002181	0.0
10002189	383.235294118
10002191	422.4
10002192	0.0
1000221	198.666666667
10002217	501.5
10002244	116.0
1000225	200.0
10002251	83.0
10002277	424.2
10002285	485.428571429
10002320	1909.0
10002321	579.5
10002327	151.0
10002333	1022.6
10002335	583.0
10002337	1184.27272727
1000235	526.666666667
10002356	116.0
10002363	0.0
10002364	0.0
10002368	0.0
10002379	227.0
10002382	0.0
10002383	154.0
10002406	380.5
1000242	180.5
10002429	232.0
10002444	407.5
10002460	399.333333333
10002469	108.0
10002470	889.0
10002484	120.0
10002505	135.0
10002507	721.916666667
1000251	274.333333333
10002518	989.75
1000253	170.5
10002546	261.655172414
10002553	161.25
10002566	140.5
10002570	491.666666667
10002576	537.0
10002582	149.0
1000259	0.0
10002591	55.0
10002593	111.0
10002606	484.5
10002617	324.666666667
1000262	99.0
1000263	205.333333333
10002631	353.555555556
10002637	257.214285714
10002641	242.0
10002656	0.0
10002663	257.0
1000267	0.0
10002676	537.5
10002696	385.25
10002706	186.0
10002728	971.4
10002733	0.0
10002747	505.0
1000276	691.666666667
10002775	0.0
10002779	129.0
10002780	90.0
10002781	0.0
10002789	121.0
10002809	1124.66666667
10002811	330.0
10002818	365.5
1000284	575.0
1000285	56.0
10002854	297.0
10002855	0.0
10002856	892.333333333
10002857	549.75
10002868	0.0
1000289	0.0
10002899	140.0
1000290	337.0
10002905	0.0
10002909	482.0
1000291	422.5
10002911	213.5
10002921	662.0
10002923	200.0
10002927	178.5
10002934	0.0
10002948	261.0
1000295	284.0
10002953	0.0
10002964	44.0
10002968	79.5
10002971	351.5
10002982	1208.625
10002991	222.0
10002997	0.0
10003004	515.5
10003007	322.0
10003027	230.5
1000303	298.333333333
10003046	144.0
10003064	265.0
10003070	120.333333333
10003081	355.0
10003083	883.6
10003104	439.666666667
10003105	54.3333333333
10003150	259.0
10003156	161.333333333
10003157	0.0
10003165	0.0
10003174	102.25
1000318	60.875
1000319	195.208333333
10003236	57.0
10003240	201.0
10003246	127.0
1000325	272.0
10003251	267.0
10003260	36.0
10003262	0.0
10003265	204.0
10003266	903.0
10003269	625.333333333
10003270	352.125
10003271	334.0
10003272	0.0
10003275	0.0
10003281	0.0
10003283	717.0
10003287	0.0
10003289	97.0
10003290	63.0
10003293	912.5
10003294	95.6666666667
10003296	1099.16666667
10003299	132.0
10003300	0.0
10003308	151.0
10003314	0.0
10003317	750.670967742
10003322	48.0
10003326	268.333333333
10003330	366.0
10003336	416.0
10003337	54.0
10003342	394.0
10003350	343.0
10003357	279.0
10003361	249.0
10003369	104.0
10003371	966.0
10003376	114.0
10003383	0.0
10003387	935.0
10003394	243.0
10003395	550.0
10003405	152.0
10003419	118.0
10003420	73.0
10003436	91.0
1000344	681.333333333
10003441	208.1
10003447	1539.5
10003448	208.5
10003449	0.0
10003452	75.0
10003459	24.0
10003462	493.0
10003474	149.285714286
10003483	643.2
10003503	403.0
10003508	1780.0
10003516	876.666666667
10003528	433.0
10003529	1485.625
10003543	698.714285714
10003545	207.5
10003547	0.0
10003555	0.0
10003568	447.328125
10003569	226.5
10003575	0.0
10003585	53.0
10003591	165.0
10003600	0.0
10003604	436.5
10003605	0.0
10003608	0.0
10003617	509.0
10003618	1078.57142857
10003619	225.5
10003620	329.0
10003622	0.0
10003631	739.666666667
10003632	0.0
10003644	240.333333333
10003647	332.0
10003650	600.5
10003657	174.5
10003660	374.5
10003661	2910.0
10003668	132.5
10003678	379.0
10003692	555.166666667
1000370	301.9
10003703	247.375
10003707	793.2
10003709	821.0
10003719	0.0
10003721	217.5
10003727	409.5
1000373	230.6
10003748	371.333333333
10003752	583.0
10003765	960.5
10003776	156.0
1000378	233.333333333
10003788	117.0
10003793	331.0
10003798	819.0
1000380	206.0
10003802	175.666666667
10003804	729.0
10003811	0.0
10003818	1182.0
10003822	595.4
10003835	411.0
10003839	435.2
10003849	1395.0
10003852	0.0
10003860	0.0
10003865	140.0
10003870	507.0
10003875	2111.25
10003885	763.333333333
10003887	1242.5
10003892	133.0
10003898	0.0
10003910	506.0
10003915	188.0
1000392	224.4
10003936	0.0
10003938	441.625
10003947	416.0
1000395	209.285714286
10003954	0.0
10003958	0.0
10003963	269.5
10003966	362.0
10003967	146.0
10003968	373.0
1000397	230.5
10003972	809.333333333
10003976	684.75
10003981	0.0
10003994	0.0
10003995	0.0
10004001	0.0
10004006	0.0
1000401	249.0
10004012	666.0
10004019	0.0
10004026	657.25
10004029	494.333333333
10004036	146.0
10004039	306.5
1000404	167.0
10004048	130.5
10004055	370.0
10004064	205.5
10004067	0.0
1000407	52.0
10004073	401.666666667
10004076	0.0
10004077	0.0
1000408	276.6
10004085	237.25
10004094	55.0
10004111	371.0
10004118	0.0
1000413	302.4
1000414	319.454545455
10004142	0.0
10004144	0.0
10004148	0.0
10004156	1179.33333333
10004159	711.0
10004167	0.0
10004169	0.0
10004177	432.0
10004179	161.0
10004198	745.923076923
10004200	210.0
10004211	0.0
10004212	1774.5
10004215	67.0
10004222	0.0
10004223	0.0
10004226	764.4
10004232	413.0
10004234	119.0
10004243	32.0
10004251	1407.0
1000426	164.0
10004269	143.0
10004273	134.75
10004299	0.0
10004302	1530.6
10004303	950.0
10004316	0.0
10004317	246.0
10004328	584.0
10004330	1243.16666667
10004332	472.5
10004334	589.0
10004337	565.5
10004339	121.5
10004345	141.0
10004352	109.0
10004353	205.0
10004360	414.333333333
10004376	352.0
10004385	345.0
10004393	1227.0
10004395	3503.0
10004406	0.0
10004408	0.0
1000442	932.0
10004420	173.0
10004421	458.0
10004426	265.0
1000443	182.333333333
10004436	143.0
10004437	0.0
10004441	391.0
10004446	0.0
10004461	316.666666667
10004464	473.0
10004475	0.0
10004478	1603.0
10004484	105.0
1000449	145.5
1000450	56.0
10004501	452.0
10004504	541.333333333
10004522	486.25
1000453	543.75
10004542	0.0
10004547	127.0
10004549	1476.0
10004553	1045.0
10004556	342.0
10004560	46.5
10004590	331.0
10004597	0.0
10004601	0.0
10004604	220.0
10004608	0.0
10004609	2425.0
10004614	0.0
10004616	529.0
10004617	0.0
10004618	69.0
10004628	481.5
10004642	571.0
10004645	0.0
10004646	295.666666667
10004656	67.0
10004658	0.0
10004670	260.0
10004676	101.0
10004677	210.4
10004678	0.0
1000469	145.5
10004701	229.0
10004721	418.5
10004725	550.0
10004727	338.0
10004728	894.375
1000474	162.25
10004742	89.0
10004747	0.0
10004752	520.5
10004756	706.5
10004761	97.0
10004765	646.333333333
10004784	304.5
10004794	417.0
10004799	760.0
10004807	490.2
10004808	1051.66666667
10004809	575.5
10004810	0.0
10004813	272.0
10004819	0.0
10004831	991.15
10004842	510.0
10004849	171.0
10004860	0.0
10004862	863.0
10004865	296.0
10004867	526.0
10004876	0.0
10004877	1462.5
10004882	503.0
10004883	0.0
1000489	123.0
10004891	172.0
10004901	224.0
10004913	660.5
10004914	0.0
10004917	594.0
10004926	1020.0
10004934	248.0
10004941	189.8
10004948	1356.0
10004969	274.0
10004970	0.0
10004984	376.0
10005000	0.0
10005008	274.0
10005019	601.25
10005021	278.0
10005042	0.0
10005052	0.0
10005055	367.0
10005070	414.0
10005071	0.0
10005076	672.0
10005093	246.0
10005096	424.0
10005113	0.0
10005115	1217.0
10005116	0.0
10005127	0.0
10005128	0.0
10005130	0.0
10005138	0.0
10005141	458.5
10005156	0.0
10005159	181.0
10005167	378.0
10005169	758.5
10005180	0.0
10005182	0.0
10005183	186.0
10005184	202.666666667
10005194	255.0
10005195	1008.0
10005197	0.0
10005201	0.0
1000521	116.0
10005210	335.0
10005217	0.0
10005222	512.0
10005225	1304.33333333
1000523	327.6
10005239	324.0
10005246	0.0
10005250	918.0
10005260	0.0
10005270	0.0
10005273	0.0
10005274	872.5
1000528	191.5
10005291	1070.75
10005294	135.5
1000530	535.217391304
10005305	0.0
10005322	1395.0
1000533	271.857142857
10005330	1239.0
10005335	0.0
10005337	643.333333333
10005340	0.0
10005349	1211.0
10005355	264.25
10005356	179.0
10005364	566.333333333
10005368	0.0
10005384	372.0
10005394	0.0
10005396	0.0
10005407	423.6
10005410	63.0
10005429	177.0
10005432	0.0
10005439	0.0
10005447	0.0
10005467	0.0
10005473	0.0
10005480	0.0
10005484	198.0
10005492	326.0
10005498	0.0
10005514	277.0
1000553	587.0
1000555	111.0
10005551	652.333333333
10005568	702.0
10005569	0.0
10005572	461.0
10005575	112.0
10005583	0.0
10005586	199.0
10005594	675.0
10005595	351.25
10005599	134.0
10005611	342.0
10005618	0.0
10005619	0.0
1000562	466.818181818
10005627	48.0
10005633	0.0
10005638	1187.75
10005642	43.0
10005648	828.0
10005649	600.0
10005654	27.0
10005655	1747.0
10005657	27.0
10005663	0.0
10005664	404.0
1000568	0.0
10005682	0.0
10005685	591.833333333
10005690	806.5
10005692	0.0
10005696	53.0
1000570	190.0
10005709	0.0
1000571	208.333333333
10005710	424.5
10005719	0.0
1000574	232.4
10005743	498.666666667
10005745	783.5
1000576	882.5
10005769	139.0
1000577	0.0
10005771	74.0
10005788	1218.33333333
10005789	599.333333333
10005791	320.25
10005810	297.5
10005819	630.0
10005825	628.2
1000583	225.0
10005834	193.5
10005837	0.0
10005841	324.5
10005859	152.0
10005872	1341.0
10005882	0.0
10005906	738.75
10005919	0.0
10005922	63.3333333333
10005923	258.0
10005925	58.0
10005927	1338.0
10005934	553.0
10005942	190.333333333
10005945	185.0
10005946	154.0
10005960	896.0
10005962	602.0
10005970	0.0
10005974	1219.66666667
10005976	0.0
10005991	0.0
10005998	1108.28571429
10006006	273.0
10006016	337.0
10006037	0.0
10006039	656.833333333
10006053	322.0
10006057	553.0
10006065	0.0
10006074	0.0
1000608	394.2
10006082	2021.0
10006087	0.0
10006092	1058.5
10006096	289.0
10006103	0.0
1000611	199.5
10006110	0.0
10006116	57.0
10006120	647.5
10006124	220.0
1000614	426.666666667
10006140	0.0
10006143	0.0
10006147	719.0
10006157	1947.0
10006194	592.5
10006201	0.0
10006218	0.0
10006221	224.5
10006223	183.0
10006235	209.5
10006239	278.0
10006246	0.0
10006248	1021.33333333
10006251	0.0
10006253	686.0
10006261	547.285714286
10006273	0.0
10006274	1176.5
10006299	0.0
10006310	428.333333333
10006314	631.428571429
10006320	0.0
1000633	318.0
10006337	0.0
10006342	488.0
10006343	372.0
10006350	0.0
10006369	0.0
10006373	0.0
10006375	2006.0
10006376	0.0
10006378	396.0
1000638	424.0
10006394	1287.0
10006419	933.0
10006421	0.0
10006422	2220.0
10006477	446.5
10006478	1272.0
10006494	636.5
10006504	601.0
10006506	0.0
10006508	396.0
1000651	389.076923077
10006510	208.0
10006515	0.0
10006525	674.0
10006534	0.0
10006536	0.0
10006538	305.0
10006541	1668.5
10006559	0.0
10006578	1928.33333333
10006597	2243.875
1000660	303.5
10006604	351.5
10006612	704.333333333
10006625	448.5
1000663	296.0
10006639	552.0
10006643	1210.33333333
10006645	217.0
1000666	591.333333333
10006666	38.0
10006673	674.0
10006677	0.0
10006690	1079.5
10006709	93.0
10006712	229.1
10006717	0.0
10006720	807.166666667
10006730	64.0
10006741	235.0
10006742	226.0
10006747	0.0
10006748	468.285714286
10006749	483.0
10006758	145.0
10006765	103.0
10006769	291.0
10006774	320.0
10006776	0.0
10006792	0.0
10006794	0.0
10006798	0.0
10006802	0.0
10006813	562.5
10006814	558.0
10006818	0.0
10006828	0.0
10006840	249.0
10006845	259.0
10006853	0.0
10006855	154.0
10006857	244.666666667
10006867	0.0
10006868	387.333333333
1000688	213.333333333
10006882	463.5
10006883	0.0
10006889	1080.0
10006905	531.0
10006918	149.0
10006920	330.0
10006926	0.0
10006927	253.0
1000693	31.0
10006932	1736.0
10006936	191.5
10006938	1053.8
10006943	633.666666667
10006945	197.5
10006954	307.0
10006987	118.0
10006989	0.0
10006994	422.333333333
1000700	76.0
10007000	1186.0
1000701	300.818181818
10007018	345.5
1000702	146.0
10007050	399.0
10007056	65.5
10007059	257.0
10007071	348.333333333
10007084	423.0
10007087	446.0
10007091	38.5
10007092	325.0
10007099	27.0
1000710	311.052631579
10007105	0.0
10007109	328.666666667
10007137	213.75
10007138	527.0
10007144	1113.25
10007145	155.5
10007151	363.0
1000716	465.142857143
10007169	1499.0
10007174	0.0
1000718	0.0
10007183	713.0
10007206	0.0
10007211	168.666666667
10007219	227.0
10007221	1663.33333333
10007238	152.0
10007239	99.0
10007246	254.333333333
10007250	40.0
10007260	0.0
10007266	127.0
10007271	0.0
10007272	842.666666667
10007274	1510.2
10007288	259.0
10007296	0.0
10007300	690.75
10007303	1961.0
10007304	326.5
10007308	0.0
1000731	191.0
10007310	0.0
10007315	0.0
10007324	249.0
1000733	363.0
10007330	523.0
10007333	0.0
10007335	284.0
10007336	20.0
10007337	361.769230769
10007339	0.0
10007342	468.0
10007343	214.0
10007364	483.75
10007366	0.0
10007376	67.0
10007383	780.25
1000739	264.75
10007423	122.0
10007424	0.0
10007425	0.0
10007429	659.333333333
10007440	846.5
1000746	382.75
10007464	461.0
10007470	0.0
10007475	216.0
1000748	542.0
10007481	1464.0
10007483	151.0
10007485	628.0
10007486	868.0
10007492	171.166666667
10007494	2309.0
10007496	0.0
1000750	141.0
10007503	556.0
10007522	1557.0
10007523	1090.0
1000753	198.0
10007532	0.0
10007535	1746.0
10007542	966.0
10007556	414.5
10007571	356.333333333
10007574	110.0
10007579	173.0
1000758	94.3333333333
1000760	207.0
10007602	331.0
1000761	196.125
10007611	1520.0
10007633	191.0
10007638	0.0
10007640	623.666666667
10007646	217.0
10007655	129.5
10007658	0.0
10007673	428.0
10007676	2594.0
10007679	139.0
10007695	432.4
10007700	512.0
10007716	114.0
10007717	34.0
10007723	324.5
1000773	455.0
10007741	94.0
10007743	542.0
10007746	1117.0
10007777	0.0
10007786	954.166666667
10007798	1343.0
10007806	753.222222222
10007831	0.0
10007834	0.0
1000785	683.5
10007852	272.333333333
10007854	1138.66666667
10007859	0.0
10007874	1701.8
10007888	474.75
10007893	416.0
10007896	211.8
10007905	335.0
10007925	0.0
10007935	0.0
10007938	0.0
10007947	526.0
10007956	33.0
10007962	0.0
10007965	504.0
10007970	680.5
10007972	468.333333333
10007976	200.0
10007978	0.0
10007994	1466.4
10008002	627.0
10008005	392.0
10008006	0.0
1000801	117.75
10008032	412.0
10008055	299.0
10008057	0.0
1000807	48.0
10008070	163.666666667
10008072	1254.0
10008076	286.5
1000808	994.25
10008081	654.666666667
10008093	778.666666667
10008107	0.0
10008109	0.0
10008126	1317.0
10008129	888.0
10008132	454.333333333
10008133	353.75
10008162	0.0
10008164	551.0
10008168	1890.0
10008173	566.5
1000819	46.5
10008190	1465.66666667
10008227	254.0
10008234	321.0
10008237	484.4
10008241	248.0
10008255	2783.2
10008267	212.0
10008270	811.25
10008271	638.8
1000828	466.0
10008280	0.0
10008303	0.0
1000832	407.0
10008321	881.0
10008325	319.0
10008328	673.0
10008331	363.0
10008344	7407.0
10008349	711.333333333
10008351	0.0
10008359	127.0
1000838	241.333333333
10008390	196.666666667
10008394	234.625
10008396	397.0
1000840	400.0
1000841	594.0
10008413	0.0
10008416	0.0
1000843	460.0
10008437	94.0
10008439	107.0
1000844	55.0
10008441	212.0
10008446	518.0
1000845	336.5
10008456	75.0
10008468	152.333333333
10008470	279.0
10008473	384.0
10008475	0.0
10008481	1579.0
10008489	1886.6
1000850	534.0
10008505	0.0
10008516	157.0
10008521	114.0
10008526	0.0
10008531	400.0
10008537	0.0
10008542	1018.5
10008560	978.0
10008561	0.0
10008568	116.666666667
10008589	760.666666667
1000859	312.0
10008602	340.0
10008610	152.0
10008613	588.0
10008631	0.0
10008633	915.2
10008635	875.0
10008649	202.0
10008652	81.0
10008663	476.0
10008679	358.5
10008682	0.0
10008685	530.428571429
10008690	161.5
1000871	256.833333333
10008711	571.125
10008732	61.3333333333
10008737	25.0
10008743	539.0
10008758	29.0
1000876	184.0
10008784	222.0
10008787	317.333333333
10008801	265.166666667
10008807	304.0
10008808	902.0
10008809	1059.0
10008813	641.333333333
10008816	347.0
10008818	0.0
10008823	0.0
10008825	691.0
10008840	93.0
10008859	0.0
1000886	265.5
10008870	378.2
10008879	774.5
10008884	0.0
10008885	84.0
10008890	1023.0
10008894	348.0
1000890	570.0
10008905	110.0
10008906	650.666666667
10008907	345.666666667
10008911	558.0
10008915	173.0
10008928	271.0
10008933	2789.0
10008938	0.0
10008940	364.0
10008945	48.0
10008947	41.0
10008950	240.5
10008961	546.5
10008962	176.0
10008963	1645.0
10008964	2977.0
10008971	669.0
10008973	745.0
10008974	1252.5
10008976	0.0
10008983	27.0
10008986	496.333333333
10008987	0.0
10008988	672.0
10008991	266.0
10008992	1050.0
10009	311.5
10009014	232.0
10009026	283.0
1000903	81.0
10009031	589.5
10009034	1512.4
1000904	406.666666667
10009040	0.0
10009044	507.0
10009052	963.0
10009059	208.666666667
10009064	0.0
10009076	2051.0
1000908	657.333333333
10009084	0.0
10009088	0.0
10009103	1176.0
10009104	1773.15384615
10009113	137.0
10009115	41.0
10009121	169.0
10009123	2754.0
10009126	37.0
10009142	565.25
10009163	104.5
10009168	33.0
10009171	1661.0
10009174	197.0
10009180	413.0
10009188	128.0
10009196	1683.0
10009197	671.5
10009198	1599.0
10009201	1102.0
10009202	1540.0
10009203	248.0
10009204	593.25
10009206	2336.0
10009212	364.0
10009214	220.0
10009222	265.0
10009223	0.0
10009230	299.0
10009233	359.0
10009234	224.857142857
1000924	120.333333333
10009256	496.0
10009262	0.0
10009266	637.0
10009276	470.0
10009278	258.75
10009282	655.0
10009290	133.0
10009297	234.0
10009298	189.0
10009303	269.111111111
10009306	0.0
10009321	122.0
10009330	124.5
10009338	337.0
10009343	235.0
10009345	653.333333333
10009348	841.0
10009355	381.0
10009366	0.0
10009374	583.0
10009375	0.0
1000938	212.0
10009382	0.0
10009383	395.5
10009388	245.0
1000939	300.5
10009406	3678.25
10009410	980.0
10009428	1068.0
10009429	914.2
10009434	766.75
10009442	0.0
10009453	0.0
10009454	0.0
10009456	0.0
1000946	584.9
10009462	0.0
10009469	97.0
1000947	161.5
10009470	0.0
10009476	240.0
10009482	1960.0
10009484	179.5
10009487	538.0
10009496	474.0
1000950	412.0
10009516	760.0
10009529	249.0
10009534	1786.0
1000954	447.666666667
10009543	263.0
10009548	194.25
10009557	247.0
10009568	1064.0
10009570	0.0
10009584	1172.0
10009585	513.2
10009592	644.0
10009593	160.0
10009595	697.0
10009628	315.0
10009636	962.0
10009640	0.0
10009649	69.0
10009651	0.0
10009654	544.0
10009655	1723.85714286
10009663	142.0
10009665	354.0
10009668	0.0
10009671	185.0
10009680	308.444444444
10009686	314.0
10009688	2620.33333333
10009690	1237.33333333
10009710	616.0
10009717	149.0
10009721	48.0
10009725	82.0
10009730	0.0
10009731	56.5
10009737	132.0
10009738	696.444444444
10009748	113.333333333
10009753	0.0
10009756	604.0
10009758	0.0
10009760	272.0
10009767	0.0
10009768	242.666666667
10009777	0.0
10009780	714.0
10009781	449.0
10009788	222.5
10009794	235.0
10009800	0.0
10009807	1007.33333333
10009813	296.0
10009820	230.0
10009828	108.0
10009829	98.0
10009835	0.0
1000984	375.333333333
10009849	0.0
1000985	1041.25
10009854	191.0
10009860	0.0
10009862	1586.33333333
1000988	373.5
1000989	464.0
10009894	200.0
10009901	71.0
10009902	417.0
10009908	181.0
1000991	615.666666667
10009926	884.714285714
10009935	300.666666667
10009939	582.25
10009946	1443.0
10009960	254.0
10009961	1044.33333333
10009963	583.0
10009968	0.0
10009978	0.0
10009986	282.0
10010012	439.0
10010017	544.0
10010021	0.0
10010026	0.0
10010029	109.0
1001003	402.0
10010032	221.5
10010042	927.333333333
10010043	395.2
10010048	0.0
10010057	1228.6
10010065	0.0
10010071	527.6
10010100	347.0
10010109	1397.0
10010114	347.5
10010129	3727.0
10010131	581.0
10010135	525.0
10010137	461.5
10010144	382.0
10010146	1955.5
10010162	1150.0
10010169	1064.0
10010179	1565.0
1001018	295.0
10010188	536.5
10010194	0.0
10010211	735.0
10010228	426.5
1001023	180.0
10010246	0.0
10010256	4010.0
10010265	61.0
10010271	1096.5
10010272	646.0
10010273	273.0
10010282	186.0
10010285	3943.0
1001029	386.5
10010291	418.0
10010302	273.0
10010314	0.0
10010320	1726.66666667
10010334	3839.0
10010335	0.0
10010340	1108.0
10010351	401.0
10010358	0.0
10010380	686.0
10010393	333.0
10010401	0.0
10010404	542.0
10010411	386.0
10010412	231.0
10010419	335.0
10010429	251.0
10010447	291.4
10010459	108.0
10010461	0.0
10010465	291.8
1001048	307.0
10010480	129.5
10010501	71.0
10010504	157.0
10010509	0.0
1001051	808.571428571
10010516	1894.0
10010519	0.0
10010525	128.666666667
10010526	0.0
10010531	1011.0
10010539	772.0
10010540	131.0
10010549	221.0
10010550	500.0
10010567	2232.0
10010569	138.636363636
10010578	100.0
10010591	274.166666667
10010598	626.666666667
10010606	783.0
10010610	144.0
10010615	84.0
10010622	235.666666667
10010630	489.666666667
10010631	222.416666667
10010653	247.142857143
10010656	196.5
10010666	0.0
10010677	0.0
10010682	513.0
10010698	205.5
10010707	949.0
10010716	64.0
10010734	136.5
10010740	288.0
10010744	669.5
10010759	0.0
10010760	0.0
10010769	259.0
10010774	355.0
10010802	0.0
10010803	154.0
10010814	682.0
1001082	248.333333333
10010830	117.0
10010832	0.0
10010835	0.0
10010838	454.0
10010840	416.0
1001085	65.5625
10010862	0.0
10010871	438.0
10010872	1768.5
10010887	95.0
10010890	0.0
10010900	682.0
10010903	0.0
10010908	471.0
10010921	26.0
10010934	0.0
10010938	251.0
10010939	481.0
10010955	976.0
10010964	371.0
10010969	610.0
10010973	0.0
10010981	160.5
10010986	674.0
10010988	244.0
10010995	339.0
10010996	0.0
10011002	1414.83333333
10011003	0.0
10011005	285.0
10011012	29.0
10011016	0.0
10011018	417.0
10011019	308.0
10011020	0.0
1001103	513.5
10011048	0.0
10011050	1819.5
10011052	0.0
10011062	122.75
10011071	346.0
10011073	0.0
10011077	0.0
10011080	409.0
10011090	0.0
10011094	0.0
10011102	0.0
10011103	0.0
10011111	1612.25
10011119	297.0
10011127	236.0
10011143	298.75
10011153	460.333333333
10011154	462.0
10011169	2422.0
1001117	670.0
10011171	0.0
10011172	463.0
10011174	0.0
10011204	567.0
10011218	613.5
10011239	259.0
1001124	536.5
10011248	787.0
10011254	2080.5
10011281	0.0
10011282	257.0
10011289	1899.0
10011296	206.0
10011297	1945.0
10011300	411.0
10011302	1629.0
10011303	172.0
10011317	0.0
10011321	362.0
10011329	159.0
1001133	484.0
10011369	0.0
10011373	689.0
10011383	702.714285714
10011395	0.0
10011400	154.0
10011412	0.0
10011425	0.0
10011440	0.0
10011442	1355.0
10011462	0.0
10011486	548.0
1001149	278.0
10011506	0.0
1001152	180.0
10011529	843.0
10011531	20.0
10011535	143.0
10011536	0.0
10011562	253.666666667
10011576	1040.0
10011579	636.0
10011591	258.5
10011604	542.0
10011614	0.0
10011616	298.0
10011621	194.0
